"","Date","Plot","Row","Column","Species","Coverage","Root","CO2Treatment","Ntreatment"
"7327","7/14/2019",33,2,16,"Poapr",5,"R","EC","AN"
"7328","7/14/2019",33,2,17,"Andge",100,"R","EC","AN"
"7329","7/14/2019",33,2,17,"Poapr",5,"R","EC","AN"
"7330","7/14/2019",33,2,18,"Andge",70,"R","EC","AN"
"7331","7/14/2019",33,2,18,"Poapr",20,"R","EC","AN"
"7332","7/14/2019",33,3,1,"Amoca",40,"R","EC","AN"
"7333","7/14/2019",33,3,1,"Andge",50,"R","EC","AN"
"7334","7/14/2019",33,3,1,"Solri",10,"R","EC","AN"
"7335","7/14/2019",33,3,1,"Poapr",10,"R","EC","AN"
"7336","7/14/2019",33,3,2,"Andge",50,"R","EC","AN"
"7337","7/14/2019",33,3,2,"Poapr",40,"R","EC","AN"
"7338","7/14/2019",33,3,3,"Andge",60,"R","EC","AN"
"7339","7/14/2019",33,3,3,"Poapr",30,"R","EC","AN"
"7340","7/14/2019",33,3,4,"Andge",40,"R","EC","AN"
"7341","7/14/2019",33,3,4,"Poapr",30,"R","EC","AN"
"7342","7/14/2019",33,3,5,"Poapr",60,"R","EC","AN"
"7343","7/14/2019",33,3,6,"Poapr",60,"R","EC","AN"
"7344","7/14/2019",33,3,7,"Poapr",30,"R","EC","AN"
"7345","7/14/2019",33,3,8,"Andge",40,"R","EC","AN"
"7346","7/14/2019",33,3,8,"Poapr",30,"R","EC","AN"
"7347","7/14/2019",33,3,9,"Poapr",30,"R","EC","AN"
"7348","7/14/2019",33,3,10,"Luppe",40,"R","EC","AN"
"7349","7/14/2019",33,3,10,"Poapr",30,"R","EC","AN"
"7350","7/14/2019",33,3,11,"Andge",90,"R","EC","AN"
"7351","7/14/2019",33,3,11,"Poapr",5,"R","EC","AN"
"7352","7/14/2019",33,3,12,"Andge",100,"R","EC","AN"
"7353","7/14/2019",33,3,12,"Poapr",5,"R","EC","AN"
"7354","7/14/2019",33,3,13,"Andge",100,"R","EC","AN"
"7355","7/14/2019",33,3,13,"Poapr",5,"R","EC","AN"
"7356","7/14/2019",33,3,14,"Andge",100,"R","EC","AN"
"7357","7/14/2019",33,3,14,"Poapr",5,"R","EC","AN"
"7358","7/14/2019",33,3,15,"Andge",90,"R","EC","AN"
"7359","7/14/2019",33,3,15,"Luppe",10,"R","EC","AN"
"7360","7/14/2019",33,3,15,"Poapr",5,"R","EC","AN"
"7361","7/14/2019",33,3,16,"Andge",100,"R","EC","AN"
"7362","7/14/2019",33,3,16,"Poapr",5,"R","EC","AN"
"7363","7/14/2019",33,3,17,"Andge",100,"R","EC","AN"
"7364","7/14/2019",33,3,17,"Poapr",5,"R","EC","AN"
"7365","7/14/2019",33,3,18,"Andge",80,"R","EC","AN"
"7366","7/14/2019",33,3,18,"Poapr",10,"R","EC","AN"
"7367","7/14/2019",33,4,1,"Andge",70,"R","EC","AN"
"7368","7/14/2019",33,4,1,"Poapr",10,"R","EC","AN"
"7369","7/14/2019",33,4,2,"Andge",70,"R","EC","AN"
"7370","7/14/2019",33,4,2,"Poapr",10,"R","EC","AN"
"7371","7/14/2019",33,4,3,"Andge",30,"R","EC","AN"
"7372","7/14/2019",33,4,3,"Amoca",20,"R","EC","AN"
"7373","7/14/2019",33,4,3,"Poapr",50,"R","EC","AN"
"7374","7/14/2019",33,4,4,"Andge",30,"R","EC","AN"
"7375","7/14/2019",33,4,4,"Poapr",50,"R","EC","AN"
"7376","7/14/2019",33,4,5,"Andge",90,"R","EC","AN"
"7377","7/14/2019",33,4,5,"Poapr",5,"R","EC","AN"
"7378","7/14/2019",33,4,6,"Andge",100,"R","EC","AN"
"7379","7/14/2019",33,4,6,"Poapr",5,"R","EC","AN"
"7380","7/14/2019",33,4,7,"Andge",90,"R","EC","AN"
"7381","7/14/2019",33,4,7,"Poapr",5,"R","EC","AN"
"7382","7/14/2019",33,4,8,"Andge",60,"R","EC","AN"
"7383","7/14/2019",33,4,8,"Poapr",20,"R","EC","AN"
"7384","7/14/2019",33,4,9,"Andge",40,"R","EC","AN"
"7385","7/14/2019",33,4,9,"Poapr",30,"R","EC","AN"
"7386","7/14/2019",33,4,10,"Andge",20,"R","EC","AN"
"7387","7/14/2019",33,4,10,"Amoca",10,"R","EC","AN"
"7388","7/14/2019",33,4,10,"Poapr",40,"R","EC","AN"
"7389","7/14/2019",33,4,11,"Andge",20,"R","EC","AN"
"7390","7/14/2019",33,4,11,"Poapr",30,"R","EC","AN"
"7391","7/14/2019",33,4,12,"Andge",90,"R","EC","AN"
"7392","7/14/2019",33,4,12,"Poapr",5,"R","EC","AN"
"7393","7/14/2019",33,4,13,"Andge",90,"R","EC","AN"
"7394","7/14/2019",33,4,13,"Poapr",10,"R","EC","AN"
"7395","7/14/2019",33,4,14,"Andge",90,"R","EC","AN"
"7396","7/14/2019",33,4,14,"Poapr",5,"R","EC","AN"
"7397","7/14/2019",33,4,15,"Andge",90,"R","EC","AN"
"7398","7/14/2019",33,4,15,"Poapr",10,"R","EC","AN"
"7399","7/14/2019",33,4,16,"Andge",90,"R","EC","AN"
"7400","7/14/2019",33,4,16,"Poapr",5,"R","EC","AN"
"7401","7/14/2019",33,4,17,"Andge",100,"R","EC","AN"
"7402","7/14/2019",33,4,17,"Poapr",5,"R","EC","AN"
"7403","7/14/2019",33,4,18,"Andge",70,"R","EC","AN"
"7404","7/14/2019",33,4,18,"Poapr",10,"R","EC","AN"
"7405","7/14/2019",33,5,1,"Schsc",60,"R","EC","AN"
"7406","7/14/2019",33,5,1,"Andge",30,"R","EC","AN"
"7407","7/14/2019",33,5,1,"Poapr",5,"R","EC","AN"
"7408","7/14/2019",33,5,2,"Schsc",60,"R","EC","AN"
"7409","7/14/2019",33,5,2,"Andge",20,"R","EC","AN"
"7410","7/14/2019",33,5,2,"Poapr",10,"R","EC","AN"
"7411","7/14/2019",33,5,3,"Andge",30,"R","EC","AN"
"7412","7/14/2019",33,5,3,"Poapr",30,"R","EC","AN"
"7413","7/14/2019",33,5,4,"Poapr",40,"R","EC","AN"
"7414","7/14/2019",33,5,4,"Andge",40,"R","EC","AN"
"7415","7/14/2019",33,5,5,"Andge",90,"R","EC","AN"
"7416","7/14/2019",33,5,6,"Andge",100,"R","EC","AN"
"7417","7/14/2019",33,5,7,"Andge",90,"R","EC","AN"
"7418","7/14/2019",33,5,8,"Andge",40,"R","EC","AN"
"7419","7/14/2019",33,5,8,"Poapr",30,"R","EC","AN"
"7420","7/14/2019",33,5,9,"Andge",30,"R","EC","AN"
"7421","7/14/2019",33,5,9,"Poapr",20,"R","EC","AN"
"7422","7/14/2019",33,5,10,"Luppe",20,"N","EC","AN"
"7423","7/14/2019",33,5,10,"Poapr",30,"R","EC","AN"
"7424","7/14/2019",33,5,10,"Andge",20,"R","EC","AN"
"7425","7/14/2019",33,5,11,"Andge",30,"R","EC","AN"
"7426","7/14/2019",33,5,11,"Poapr",30,"R","EC","AN"
"7427","7/14/2019",33,5,12,"Andge",90,"R","EC","AN"
"7428","7/14/2019",33,5,12,"Poapr",5,"R","EC","AN"
"7429","7/14/2019",33,5,13,"Andge",80,"R","EC","AN"
"7430","7/14/2019",33,5,13,"Poapr",10,"R","EC","AN"
"7431","7/14/2019",33,5,14,"Andge",80,"R","EC","AN"
"7432","7/14/2019",33,5,14,"Poapr",10,"R","EC","AN"
"7433","7/14/2019",33,5,15,"Andge",70,"R","EC","AN"
"7434","7/14/2019",33,5,15,"Luppe",20,"R","EC","AN"
"7435","7/14/2019",33,5,15,"Poapr",10,"R","EC","AN"
"7436","7/14/2019",33,5,16,"Andge",50,"R","EC","AN"
"7437","7/14/2019",33,5,16,"Poapr",20,"R","EC","AN"
"7438","7/14/2019",33,5,16,"Luppe",20,"R","EC","AN"
"7439","7/14/2019",33,5,17,"Andge",40,"R","EC","AN"
"7440","7/14/2019",33,5,17,"Poapr",20,"R","EC","AN"
"7441","7/14/2019",33,5,18,"Andge",20,"R","EC","AN"
"7442","7/14/2019",33,5,18,"Poapr",30,"R","EC","AN"
"7443","7/14/2019",33,7,1,"Schsc",20,"R","EC","AN"
"7444","7/14/2019",33,7,1,"Andge",60,"R","EC","AN"
"7445","7/14/2019",33,7,1,"Poapr",20,"R","EC","AN"
"7446","7/14/2019",33,7,2,"Andge",80,"R","EC","AN"
"7447","7/14/2019",33,7,2,"Poapr",20,"R","EC","AN"
"7448","7/14/2019",33,7,3,"Andge",40,"R","EC","AN"
"7449","7/14/2019",33,7,3,"Poapr",30,"R","EC","AN"
"7450","7/14/2019",33,7,4,"Andge",30,"R","EC","AN"
"7451","7/14/2019",33,7,4,"Poapr",30,"R","EC","AN"
"7452","7/14/2019",33,7,5,"Andge",40,"R","EC","AN"
"7453","7/14/2019",33,7,6,"Andge",60,"R","EC","AN"
"7454","7/14/2019",33,7,6,"Poapr",20,"R","EC","AN"
"7455","7/14/2019",33,7,7,"Andge",40,"R","EC","AN"
"7456","7/14/2019",33,7,7,"Luppe",20,"N","EC","AN"
"7457","7/14/2019",33,7,7,"Poapr",20,"R","EC","AN"
"7458","7/14/2019",33,7,8,"Luppe",60,"R","EC","AN"
"7459","7/14/2019",33,7,8,"Poapr",40,"R","EC","AN"
"7460","7/14/2019",33,7,9,"Andge",20,"R","EC","AN"
"7461","7/14/2019",33,7,9,"Luppe",60,"R","EC","AN"
"7462","7/14/2019",33,7,9,"Poapr",30,"R","EC","AN"
"7463","7/14/2019",33,7,10,"Luppe",20,"R","EC","AN"
"7464","7/14/2019",33,7,10,"Poapr",60,"R","EC","AN"
"7465","7/14/2019",33,7,11,"Poapr",30,"R","EC","AN"
"7466","7/14/2019",33,7,12,"Andge",60,"R","EC","AN"
"7467","7/14/2019",33,7,12,"Poapr",20,"R","EC","AN"
"7468","7/14/2019",33,7,13,"Andge",70,"R","EC","AN"
"7469","7/14/2019",33,7,13,"Poapr",20,"R","EC","AN"
"7470","7/14/2019",33,7,14,"Andge",30,"R","EC","AN"
"7471","7/14/2019",33,7,14,"Poapr",30,"R","EC","AN"
"7472","7/14/2019",33,7,15,"Poapr",30,"R","EC","AN"
"7473","7/14/2019",33,7,15,"Luppe",40,"R","EC","AN"
"7474","7/14/2019",33,7,16,"Luppe",40,"R","EC","AN"
"7475","7/14/2019",33,7,16,"Poapr",20,"R","EC","AN"
"7476","7/14/2019",33,7,17,"Amoca",40,"R","EC","AN"
"7477","7/14/2019",33,7,17,"Poapr",20,"R","EC","AN"
"7478","7/14/2019",33,7,18,"Poapr",50,"R","EC","AN"
"7479","7/14/2019",33,7,18,"Lesca",5,"R","EC","AN"
"7480","7/14/2019",33,7,18,"Amoca",40,"R","EC","AN"
"7481","7/14/2019",33,8,1,"Andge",80,"R","EC","AN"
"7482","7/14/2019",33,8,1,"Solri",10,"R","EC","AN"
"7483","7/14/2019",33,8,1,"Poapr",10,"R","EC","AN"
"7484","7/14/2019",33,8,2,"Andge",80,"R","EC","AN"
"7485","7/14/2019",33,8,2,"Poapr",10,"R","EC","AN"
"7486","7/14/2019",33,8,3,"Andge",30,"R","EC","AN"
"7487","7/14/2019",33,8,3,"Poapr",10,"R","EC","AN"
"7488","7/14/2019",33,8,4,"Poapr",10,"R","EC","AN"
"7489","7/14/2019",33,8,5,"Andge",5,"R","EC","AN"
"7490","7/14/2019",33,8,5,"Luppe",30,"N","EC","AN"
"7491","7/14/2019",33,8,5,"Poapr",10,"R","EC","AN"
"7492","7/14/2019",33,8,6,"Andge",20,"R","EC","AN"
"7493","7/14/2019",33,8,6,"Luppe",40,"R","EC","AN"
"7494","7/14/2019",33,8,7,"Andge",20,"R","EC","AN"
"7495","7/14/2019",33,8,7,"Luppe",60,"R","EC","AN"
"7496","7/14/2019",33,8,7,"Poapr",10,"R","EC","AN"
"7497","7/14/2019",33,8,8,"Andge",30,"R","EC","AN"
"7498","7/14/2019",33,8,8,"Poapr",10,"R","EC","AN"
"7499","7/14/2019",33,8,8,"Luppe",50,"R","EC","AN"
"7500","7/14/2019",33,8,9,"Luppe",70,"R","EC","AN"
"7501","7/14/2019",33,8,9,"Andge",10,"R","EC","AN"
"7502","7/14/2019",33,8,9,"Poapr",10,"R","EC","AN"
"7503","7/14/2019",33,8,10,"Andge",10,"R","EC","AN"
"7504","7/14/2019",33,8,10,"Luppe",10,"N","EC","AN"
"7505","7/14/2019",33,8,10,"Poapr",40,"R","EC","AN"
"7506","7/14/2019",33,8,11,"Andge",40,"R","EC","AN"
"7507","7/14/2019",33,8,11,"Poapr",30,"R","EC","AN"
"7508","7/14/2019",33,8,12,"Andge",70,"R","EC","AN"
"7509","7/14/2019",33,8,12,"Poapr",20,"R","EC","AN"
"7510","7/14/2019",33,8,13,"Andge",70,"R","EC","AN"
"7511","7/14/2019",33,8,13,"Poapr",10,"R","EC","AN"
"7512","7/14/2019",33,8,14,"Andge",40,"R","EC","AN"
"7513","7/14/2019",33,8,14,"Poapr",10,"R","EC","AN"
"7514","7/14/2019",33,8,15,"Poapr",20,"R","EC","AN"
"7515","7/14/2019",33,8,16,"Andge",40,"R","EC","AN"
"7516","7/14/2019",33,8,16,"Poapr",30,"R","EC","AN"
"7517","7/14/2019",33,8,17,"Poapr",60,"R","EC","AN"
"7518","7/14/2019",33,8,18,"Poapr",60,"R","EC","AN"
"7519","7/14/2019",33,9,1,"Andge",70,"R","EC","AN"
"7520","7/14/2019",33,9,1,"Poapr",30,"R","EC","AN"
"7521","7/14/2019",33,9,2,"Andge",80,"R","EC","AN"
"7522","7/14/2019",33,9,2,"Poapr",10,"R","EC","AN"
"7523","7/14/2019",33,9,3,"Poapr",30,"R","EC","AN"
"7524","7/14/2019",33,9,4,"Poapr",20,"R","EC","AN"
"7525","7/14/2019",33,9,5,"Luppe",30,"N","EC","AN"
"7526","7/14/2019",33,9,5,"Poapr",30,"R","EC","AN"
"7527","7/14/2019",33,9,6,"Luppe",40,"N","EC","AN"
"7528","7/14/2019",33,9,6,"Poapr",30,"R","EC","AN"
"7529","7/14/2019",33,9,7,"Andge",30,"R","EC","AN"
"7530","7/14/2019",33,9,7,"Poapr",10,"R","EC","AN"
"7531","7/14/2019",33,9,8,"Andge",60,"R","EC","AN"
"7532","7/14/2019",33,9,8,"Poapr",10,"R","EC","AN"
"7533","7/14/2019",33,9,9,"Andge",50,"R","EC","AN"
"7534","7/14/2019",33,9,9,"Poapr",20,"R","EC","AN"
"7535","7/14/2019",33,9,10,"Andge",40,"R","EC","AN"
"7536","7/14/2019",33,9,10,"Poapr",30,"R","EC","AN"
"7537","7/14/2019",33,9,11,"Andge",30,"R","EC","AN"
"7538","7/14/2019",33,9,11,"Poapr",30,"R","EC","AN"
"7539","7/14/2019",33,9,12,"Andge",70,"R","EC","AN"
"7540","7/14/2019",33,9,12,"Poapr",10,"R","EC","AN"
"7541","7/14/2019",33,9,13,"Andge",80,"R","EC","AN"
"7542","7/14/2019",33,9,13,"Poapr",20,"R","EC","AN"
"7543","7/14/2019",33,9,14,"Andge",50,"R","EC","AN"
"7544","7/14/2019",33,9,14,"Poapr",40,"R","EC","AN"
"7545","7/14/2019",33,9,15,"Luppe",40,"N","EC","AN"
"7546","7/14/2019",33,9,15,"Poapr",20,"R","EC","AN"
"7547","7/14/2019",33,9,16,"Luppe",60,"R","EC","AN"
"7548","7/14/2019",33,9,16,"Andge",20,"R","EC","AN"
"7549","7/14/2019",33,9,16,"Poapr",10,"R","EC","AN"
"7550","7/14/2019",33,9,17,"Poapr",60,"R","EC","AN"
"7551","7/14/2019",33,9,17,"Andge",20,"R","EC","AN"
"7552","7/14/2019",33,9,18,"Andge",60,"R","EC","AN"
"7553","7/14/2019",33,10,1,"Andge",60,"R","EC","AN"
"7554","7/14/2019",33,10,1,"Poapr",20,"R","EC","AN"
"7555","7/14/2019",33,10,2,"Andge",70,"R","EC","AN"
"7556","7/14/2019",33,10,2,"Poapr",20,"R","EC","AN"
"7557","7/14/2019",33,10,3,"Poapr",60,"R","EC","AN"
"7558","7/14/2019",33,10,4,"Poapr",50,"R","EC","AN"
"7559","7/14/2019",33,10,5,"Andge",30,"R","EC","AN"
"7560","7/14/2019",33,10,5,"Poapr",20,"R","EC","AN"
"7561","7/14/2019",33,10,6,"Andge",40,"R","EC","AN"
"7562","7/14/2019",33,10,6,"Poapr",20,"R","EC","AN"
"7563","7/14/2019",33,10,7,"Andge",60,"R","EC","AN"
"7564","7/14/2019",33,10,7,"Poapr",20,"R","EC","AN"
"7565","7/14/2019",33,10,8,"Andge",30,"R","EC","AN"
"7566","7/14/2019",33,10,8,"Poapr",10,"R","EC","AN"
"7567","7/14/2019",33,10,9,"Andge",40,"R","EC","AN"
"7568","7/14/2019",33,10,9,"Poapr",30,"R","EC","AN"
"7569","7/14/2019",33,10,10,"Andge",60,"R","EC","AN"
"7570","7/14/2019",33,10,10,"Poapr",10,"R","EC","AN"
"7571","7/14/2019",33,10,11,"Andge",80,"R","EC","AN"
"7572","7/14/2019",33,10,11,"Poapr",10,"R","EC","AN"
"7573","7/14/2019",33,10,12,"Andge",80,"R","EC","AN"
"7574","7/14/2019",33,10,12,"Poapr",5,"R","EC","AN"
"7575","7/14/2019",33,10,13,"Andge",60,"R","EC","AN"
"7576","7/14/2019",33,10,13,"Poapr",20,"R","EC","AN"
"7577","7/14/2019",33,10,14,"Luppe",60,"R","EC","AN"
"7578","7/14/2019",33,10,14,"Poapr",30,"R","EC","AN"
"7579","7/14/2019",33,10,15,"Andge",30,"R","EC","AN"
"7580","7/14/2019",33,10,15,"Poapr",20,"R","EC","AN"
"7581","7/14/2019",33,10,15,"Luppe",60,"R","EC","AN"
"7582","7/14/2019",33,10,16,"Andge",40,"R","EC","AN"
"7583","7/14/2019",33,10,16,"Poapr",10,"R","EC","AN"
"7584","7/14/2019",33,10,17,"Andge",40,"R","EC","AN"
"7585","7/14/2019",33,10,17,"Poapr",20,"R","EC","AN"
"7586","7/14/2019",33,10,18,"Poapr",30,"R","EC","AN"
"7587","7/14/2019",33,11,1,"Andge",80,"R","EC","AN"
"7588","7/14/2019",33,11,1,"Poapr",10,"R","EC","AN"
"7589","7/14/2019",33,11,2,"Andge",60,"R","EC","AN"
"7590","7/14/2019",33,11,2,"Poapr",20,"R","EC","AN"
"7591","7/14/2019",33,11,3,"Andge",60,"R","EC","AN"
"7592","7/14/2019",33,11,3,"Poapr",20,"R","EC","AN"
"7593","7/14/2019",33,11,4,"Andge",20,"R","EC","AN"
"7594","7/14/2019",33,11,4,"Poapr",10,"R","EC","AN"
"7595","7/14/2019",33,11,5,"Andge",40,"R","EC","AN"
"7596","7/14/2019",33,11,5,"Poapr",20,"R","EC","AN"
"7597","7/14/2019",33,11,6,"Andge",30,"R","EC","AN"
"7598","7/14/2019",33,11,6,"Poapr",40,"R","EC","AN"
"7599","7/14/2019",33,11,7,"Andge",70,"R","EC","AN"
"7600","7/14/2019",33,11,7,"Poapr",20,"R","EC","AN"
"7601","7/14/2019",33,11,8,"Andge",60,"R","EC","AN"
"7602","7/14/2019",33,11,8,"Poapr",30,"R","EC","AN"
"7603","7/14/2019",33,11,9,"Andge",40,"R","EC","AN"
"7604","7/14/2019",33,11,9,"Poapr",30,"R","EC","AN"
"7605","7/14/2019",33,11,10,"Andge",60,"R","EC","AN"
"7606","7/14/2019",33,11,10,"Poapr",10,"R","EC","AN"
"7607","7/14/2019",33,11,11,"Andge",60,"R","EC","AN"
"7608","7/14/2019",33,11,11,"Poapr",10,"R","EC","AN"
"7609","7/14/2019",33,11,12,"Andge",80,"R","EC","AN"
"7610","7/14/2019",33,11,12,"Poapr",5,"R","EC","AN"
"7611","7/14/2019",33,11,13,"Andge",60,"R","EC","AN"
"7612","7/14/2019",33,11,13,"Poapr",10,"R","EC","AN"
"7613","7/14/2019",33,11,14,"Andge",40,"R","EC","AN"
"7614","7/14/2019",33,11,14,"Poapr",20,"R","EC","AN"
"7615","7/14/2019",33,11,15,"Luppe",40,"R","EC","AN"
"7616","7/14/2019",33,11,15,"Poapr",30,"R","EC","AN"
"7617","7/14/2019",33,11,16,"Andge",60,"R","EC","AN"
"7618","7/14/2019",33,11,16,"Poapr",10,"R","EC","AN"
"7619","7/14/2019",33,11,17,"Andge",100,"R","EC","AN"
"7620","7/14/2019",33,11,18,"Andge",90,"R","EC","AN"
"7621","7/14/2019",33,11,18,"Poapr",10,"R","EC","AN"
"7622","7/14/2019",33,12,1,"Andge",90,"R","EC","AN"
"7623","7/14/2019",33,12,1,"Poapr",5,"R","EC","AN"
"7624","7/14/2019",33,12,2,"Andge",40,"R","EC","AN"
"7625","7/14/2019",33,12,2,"Poapr",40,"R","EC","AN"
"7626","7/14/2019",33,12,3,"Andge",60,"R","EC","AN"
"7627","7/14/2019",33,12,3,"Poapr",20,"R","EC","AN"
"7628","7/14/2019",33,12,4,"Andge",40,"R","EC","AN"
"7629","7/14/2019",33,12,4,"Poapr",40,"R","EC","AN"
"7630","7/14/2019",33,12,5,"Andge",20,"R","EC","AN"
"7631","7/14/2019",33,12,5,"Poapr",20,"R","EC","AN"
"7632","7/14/2019",33,12,6,"Andge",50,"R","EC","AN"
"7633","7/14/2019",33,12,6,"Poapr",10,"R","EC","AN"
"7634","7/14/2019",33,12,7,"Andge",50,"R","EC","AN"
"7635","7/14/2019",33,12,7,"Poapr",30,"R","EC","AN"
"7636","7/14/2019",33,12,8,"Andge",30,"R","EC","AN"
"7637","7/14/2019",33,12,8,"Poapr",20,"R","EC","AN"
"7638","7/14/2019",33,12,9,"Andge",60,"R","EC","AN"
"7639","7/14/2019",33,12,9,"Poapr",20,"R","EC","AN"
"7640","7/14/2019",33,12,10,"Andge",70,"R","EC","AN"
"7641","7/14/2019",33,12,10,"Luppe",20,"R","EC","AN"
"7642","7/14/2019",33,12,10,"Poapr",10,"R","EC","AN"
"7643","7/14/2019",33,12,11,"Andge",60,"R","EC","AN"
"7644","7/14/2019",33,12,11,"Poapr",20,"R","EC","AN"
"7645","7/14/2019",33,12,12,"Andge",90,"R","EC","AN"
"7646","7/14/2019",33,12,12,"Poapr",5,"R","EC","AN"
"7647","7/14/2019",33,12,13,"Andge",60,"R","EC","AN"
"7648","7/14/2019",33,12,13,"Poapr",20,"R","EC","AN"
"7649","7/14/2019",33,12,14,"Poapr",40,"R","EC","AN"
"7650","7/14/2019",33,12,15,"Andge",30,"R","EC","AN"
"7651","7/14/2019",33,12,15,"Poapr",10,"R","EC","AN"
"7652","7/14/2019",33,12,15,"Broin",5,"R","EC","AN"
"7653","7/14/2019",33,12,16,"Andge",80,"R","EC","AN"
"7654","7/14/2019",33,12,16,"Poapr",5,"R","EC","AN"
"7655","7/14/2019",33,12,17,"Andge",100,"R","EC","AN"
"7656","7/14/2019",33,12,18,"Andge",90,"R","EC","AN"
"7657","7/14/2019",33,12,18,"Poapr",5,"R","EC","AN"
"7658","7/14/2019",33,13,1,"Andge",90,"R","EC","AN"
"7659","7/14/2019",33,13,1,"Poapr",10,"R","EC","AN"
"7660","7/14/2019",33,13,2,"Andge",80,"R","EC","AN"
"7661","7/14/2019",33,13,2,"Poapr",5,"R","EC","AN"
"7662","7/14/2019",33,13,3,"Andge",90,"R","EC","AN"
"7663","7/14/2019",33,13,3,"Poapr",10,"R","EC","AN"
"7664","7/14/2019",33,13,4,"Andge",30,"R","EC","AN"
"7665","7/14/2019",33,13,4,"Luppe",20,"R","EC","AN"
"7666","7/14/2019",33,13,4,"Poapr",20,"R","EC","AN"
"7667","7/14/2019",33,13,5,"Poapr",40,"R","EC","AN"
"7668","7/14/2019",33,13,6,"Lesca",5,"R","EC","AN"
"7669","7/14/2019",33,13,6,"Poapr",30,"R","EC","AN"
"7670","7/14/2019",33,13,7,"Andge",40,"R","EC","AN"
"7671","7/14/2019",33,13,7,"Poapr",40,"R","EC","AN"
"7672","7/14/2019",33,13,8,"Andge",60,"R","EC","AN"
"7673","7/14/2019",33,13,8,"Poapr",10,"R","EC","AN"
"7674","7/14/2019",33,13,9,"Andge",90,"R","EC","AN"
"7675","7/14/2019",33,13,9,"Poapr",5,"R","EC","AN"
"7676","7/14/2019",33,13,10,"Andge",100,"R","EC","AN"
"7677","7/14/2019",33,13,10,"Poapr",5,"R","EC","AN"
"7678","7/14/2019",33,13,11,"Andge",80,"R","EC","AN"
"7679","7/14/2019",33,13,11,"Amoca",10,"R","EC","AN"
"7680","7/14/2019",33,13,11,"Poapr",5,"R","EC","AN"
"7681","7/14/2019",33,13,12,"Andge",40,"R","EC","AN"
"7682","7/14/2019",33,13,12,"Poapr",10,"R","EC","AN"
"7683","7/14/2019",33,13,13,"Andge",30,"R","EC","AN"
"7684","7/14/2019",33,13,13,"Poapr",20,"R","EC","AN"
"7685","7/14/2019",33,13,14,"Poapr",40,"R","EC","AN"
"7686","7/14/2019",33,13,15,"Andge",20,"R","EC","AN"
"7687","7/14/2019",33,13,15,"Poapr",10,"R","EC","AN"
"7688","7/14/2019",33,13,16,"Andge",70,"R","EC","AN"
"7689","7/14/2019",33,13,16,"Poapr",10,"R","EC","AN"
"7690","7/14/2019",33,13,17,"Andge",100,"R","EC","AN"
"7691","7/14/2019",33,13,18,"Andge",90,"R","EC","AN"
"7692","7/14/2019",33,13,18,"Poapr",5,"R","EC","AN"
"7693","7/14/2019",33,14,1,"Andge",90,"R","EC","AN"
"7694","7/14/2019",33,14,1,"Poapr",10,"R","EC","AN"
"7695","7/14/2019",33,14,2,"Andge",70,"R","EC","AN"
"7696","7/14/2019",33,14,2,"Luppe",20,"R","EC","AN"
"7697","7/14/2019",33,14,3,"Andge",80,"R","EC","AN"
"7698","7/14/2019",33,14,3,"Poapr",10,"R","EC","AN"
"7699","7/14/2019",33,14,4,"Andge",70,"R","EC","AN"
"7700","7/14/2019",33,14,4,"Luppe",10,"R","EC","AN"
"7701","7/14/2019",33,14,4,"Poapr",20,"R","EC","AN"
"7702","7/14/2019",33,14,5,"Andge",50,"R","EC","AN"
"7703","7/14/2019",33,14,5,"Poapr",20,"R","EC","AN"
"7704","7/14/2019",33,14,6,"Poapr",60,"R","EC","AN"
"7705","7/14/2019",33,14,7,"Andge",20,"R","EC","AN"
"7706","7/14/2019",33,14,7,"Poapr",40,"R","EC","AN"
"7707","7/14/2019",33,14,8,"Andge",30,"R","EC","AN"
"7708","7/14/2019",33,14,8,"Poapr",20,"R","EC","AN"
"7709","7/14/2019",33,14,9,"Andge",80,"R","EC","AN"
"7710","7/14/2019",33,14,9,"Poapr",10,"R","EC","AN"
"7711","7/14/2019",33,14,10,"Andge",80,"R","EC","AN"
"7712","7/14/2019",33,14,10,"Poapr",10,"R","EC","AN"
"7713","7/14/2019",33,14,11,"Andge",70,"R","EC","AN"
"7714","7/14/2019",33,14,11,"Amoca",10,"R","EC","AN"
"7715","7/14/2019",33,14,11,"Poapr",10,"R","EC","AN"
"7716","7/14/2019",33,14,12,"Luppe",40,"R","EC","AN"
"7717","7/14/2019",33,14,12,"Poapr",30,"R","EC","AN"
"7718","7/14/2019",33,14,13,"Poapr",40,"R","EC","AN"
"7719","7/14/2019",33,14,14,"Andge",20,"R","EC","AN"
"7720","7/14/2019",33,14,14,"Poapr",5,"R","EC","AN"
"7721","7/14/2019",33,14,15,"Andge",40,"R","EC","AN"
"7722","7/14/2019",33,14,15,"Poapr",20,"R","EC","AN"
"7723","7/14/2019",33,14,16,"Andge",100,"R","EC","AN"
"7724","7/14/2019",33,14,16,"Poapr",5,"R","EC","AN"
"7725","7/14/2019",33,14,17,"Andge",100,"R","EC","AN"
"7726","7/14/2019",33,14,17,"Poapr",5,"R","EC","AN"
"7727","7/14/2019",33,14,18,"Andge",70,"R","EC","AN"
"7728","7/14/2019",33,14,18,"Poapr",10,"R","EC","AN"
"7729","7/14/2019",33,15,1,"Andge",90,"R","EC","AN"
